Trip ID,Duration,Start Time,End Time,Starting Station ID,Starting Station Latitude,Starting Station Longitude,Ending Station ID,Ending Station Latitude,Ending Station Longitude,Bike ID,Plan Duration,Trip Route Category,Passholder Type,Starting Lat-Long,Ending Lat-Long
2646624,180,2016-07-12T13:54:00,2016-07-12T13:57:00,3038,34.0468216,-118.24835,3029,34.048851,-118.24642,6309,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}"
2646623,120,2016-07-12T13:55:00,2016-07-12T13:57:00,3038,34.0468216,-118.24835,3029,34.048851,-118.24642,6435,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}"
2655102,600,2016-07-12T13:58:00,2016-07-12T14:08:00,3026,34.063179,-118.24588,3068,34.0531998,-118.25095,6669,30,One Way,Monthly Pass,"{'longitude': '-118.24588', 'latitude': '34.063179', 'needs_recoding': False}","{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}"
2655087,180,2016-07-12T14:00:00,2016-07-12T14:03:00,3029,34.048851,-118.24642,3029,34.048851,-118.24642,6309,365,Round Trip,Flex Pass,"{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}","{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}"
2655083,900,2016-07-12T14:01:00,2016-07-12T14:16:00,3007,34.0504799,-118.25459,3014,34.0566101,-118.23721,6192,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2655082,360,2016-07-12T14:02:00,2016-07-12T14:08:00,3063,34.0491982,-118.25283,3008,34.0466118,-118.26273,5916,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.26273', 'latitude': '34.0466118', 'needs_recoding': False}"
2655077,120,2016-07-12T14:07:00,2016-07-12T14:09:00,3027,34.0499802,-118.24716,3027,34.0499802,-118.24716,6480,30,Round Trip,Monthly Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}"
2655060,2040,2016-07-12T14:14:00,2016-07-12T14:48:00,3030,34.0519409,-118.24353,3021,34.0456085,-118.23703,6419,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2655061,1080,2016-07-12T14:14:00,2016-07-12T14:32:00,3030,34.0519409,-118.24353,3021,34.0456085,-118.23703,5809,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2655043,240,2016-07-12T14:15:00,2016-07-12T14:19:00,3062,34.0477486,-118.24317,3021,34.0456085,-118.23703,5982,30,One Way,Monthly Pass,"{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2655041,420,2016-07-12T14:16:00,2016-07-12T14:23:00,3007,34.0504799,-118.25459,3075,34.0421104,-118.25619,6197,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2655039,360,2016-07-12T14:17:00,2016-07-12T14:23:00,3007,34.0504799,-118.25459,3075,34.0421104,-118.25619,5716,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2655038,180,2016-07-12T14:22:00,2016-07-12T14:25:00,3064,34.0468102,-118.25698,3005,34.0485497,-118.25905,6400,30,One Way,Monthly Pass,"{'longitude': '-118.25698', 'latitude': '34.0468102', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2655034,960,2016-07-12T14:22:00,2016-07-12T14:38:00,3031,34.0447006,-118.25244,3036,34.0391884,-118.23253,6580,30,One Way,Monthly Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}"
2655036,180,2016-07-12T14:22:00,2016-07-12T14:25:00,3027,34.0499802,-118.24716,3069,34.0508804,-118.24825,6203,30,One Way,Monthly Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}"
2655033,420,2016-07-12T14:24:00,2016-07-12T14:31:00,3006,34.0455399,-118.25667,3038,34.0468216,-118.24835,6653,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2655031,1860,2016-07-12T14:25:00,2016-07-12T14:56:00,3007,34.0504799,-118.25459,3007,34.0504799,-118.25459,6049,30,Round Trip,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2655010,360,2016-07-12T14:27:00,2016-07-12T14:33:00,3033,34.0409889,-118.2558,3005,34.0485497,-118.25905,6043,30,One Way,Monthly Pass,"{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2655008,360,2016-07-12T14:27:00,2016-07-12T14:33:00,3033,34.0409889,-118.2558,3005,34.0485497,-118.25905,6384,30,One Way,Monthly Pass,"{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2654999,720,2016-07-12T14:29:00,2016-07-12T14:41:00,3038,34.0468216,-118.24835,3028,34.0583191,-118.24609,6398,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}"
2654998,1500,2016-07-12T14:31:00,2016-07-12T14:56:00,3038,34.0468216,-118.24835,3031,34.0447006,-118.25244,6490,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2654997,1380,2016-07-12T14:33:00,2016-07-12T14:56:00,3038,34.0468216,-118.24835,3031,34.0447006,-118.25244,6674,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2654993,300,2016-07-12T14:35:00,2016-07-12T14:40:00,3031,34.0447006,-118.25244,3032,34.0498886,-118.25588,6282,30,One Way,Monthly Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
2654992,720,2016-07-12T14:38:00,2016-07-12T14:50:00,3021,34.0456085,-118.23703,3021,34.0456085,-118.23703,5809,30,Round Trip,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2672410,7980,2016-07-12T14:41:00,2016-07-12T16:54:00,3028,34.0583191,-118.24609,3028,34.0583191,-118.24609,6398,30,Round Trip,Monthly Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}"
2654991,480,2016-07-12T14:44:00,2016-07-12T14:52:00,3063,34.0491982,-118.25283,3035,34.0484009,-118.26095,5991,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2654990,720,2016-07-12T14:47:00,2016-07-12T14:59:00,3034,34.0420609,-118.26338,3005,34.0485497,-118.25905,6379,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2663675,1920,2016-07-12T14:50:00,2016-07-12T15:22:00,3021,34.0456085,-118.23703,3063,34.0491982,-118.25283,5809,30,One Way,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2663678,1920,2016-07-12T14:50:00,2016-07-12T15:22:00,3021,34.0456085,-118.23703,3063,34.0491982,-118.25283,6419,30,One Way,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2663670,780,2016-07-12T14:51:00,2016-07-12T15:04:00,3030,34.0519409,-118.24353,3033,34.0409889,-118.2558,5909,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}"
2663663,1260,2016-07-12T14:52:00,2016-07-12T15:13:00,3034,34.0420609,-118.26338,3034,34.0420609,-118.26338,6056,30,Round Trip,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}"
2663648,1380,2016-07-12T14:56:00,2016-07-12T15:19:00,3062,34.0477486,-118.24317,3062,34.0477486,-118.24317,6308,30,Round Trip,Monthly Pass,"{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}","{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}"
2663647,720,2016-07-12T14:58:00,2016-07-12T15:10:00,3057,34.0356789,-118.27081,3035,34.0484009,-118.26095,6527,30,One Way,Monthly Pass,"{'longitude': '-118.27081', 'latitude': '34.0356789', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2663645,660,2016-07-12T15:03:00,2016-07-12T15:14:00,3007,34.0504799,-118.25459,3021,34.0456085,-118.23703,6009,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2663644,2100,2016-07-12T15:04:00,2016-07-12T15:39:00,3023,34.0509109,-118.24097,3030,34.0519409,-118.24353,6077,365,One Way,Flex Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2663643,2400,2016-07-12T15:06:00,2016-07-12T15:46:00,3049,34.0569687,-118.25359,3005,34.0485497,-118.25905,6188,365,One Way,Flex Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2663642,1260,2016-07-12T15:08:00,2016-07-12T15:29:00,3005,34.0485497,-118.25905,3030,34.0519409,-118.24353,6011,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2663637,420,2016-07-12T15:13:00,2016-07-12T15:20:00,3040,34.0535698,-118.26636,3035,34.0484009,-118.26095,5993,30,One Way,Monthly Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2663636,1620,2016-07-12T15:13:00,2016-07-12T15:40:00,3067,34.0451813,-118.25024,3054,34.0392189,-118.23649,5948,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}"
2663635,1620,2016-07-12T15:13:00,2016-07-12T15:40:00,3067,34.0451813,-118.25024,3054,34.0392189,-118.23649,6558,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}"
2663612,420,2016-07-12T15:17:00,2016-07-12T15:24:00,3030,34.0519409,-118.24353,3016,34.0528984,-118.24156,6054,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2663606,1020,2016-07-12T15:18:00,2016-07-12T15:35:00,3028,34.0583191,-118.24609,3014,34.0566101,-118.23721,5895,30,One Way,Monthly Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2663607,720,2016-07-12T15:18:00,2016-07-12T15:30:00,3036,34.0391884,-118.23253,3027,34.0499802,-118.24716,5856,365,One Way,Flex Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}"
2663603,960,2016-07-12T15:19:00,2016-07-12T15:35:00,3028,34.0583191,-118.24609,3014,34.0566101,-118.23721,6626,30,One Way,Monthly Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2663604,300,2016-07-12T15:19:00,2016-07-12T15:24:00,3030,34.0519409,-118.24353,3016,34.0528984,-118.24156,5928,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2663595,240,2016-07-12T15:20:00,2016-07-12T15:24:00,3021,34.0456085,-118.23703,3042,34.0493011,-118.23881,6293,30,One Way,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2663598,240,2016-07-12T15:20:00,2016-07-12T15:24:00,3014,34.0566101,-118.23721,3065,34.0605583,-118.23833,5894,365,One Way,Flex Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}"
2663591,240,2016-07-12T15:21:00,2016-07-12T15:25:00,3030,34.0519409,-118.24353,3016,34.0528984,-118.24156,5988,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2663587,960,2016-07-12T15:22:00,2016-07-12T15:38:00,3063,34.0491982,-118.25283,3066,34.0633888,-118.23616,6491,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}"
2663574,1200,2016-07-12T15:24:00,2016-07-12T15:44:00,3063,34.0491982,-118.25283,3030,34.0519409,-118.24353,5809,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2663575,1200,2016-07-12T15:24:00,2016-07-12T15:44:00,3063,34.0491982,-118.25283,3030,34.0519409,-118.24353,6419,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2663557,180,2016-07-12T15:25:00,2016-07-12T15:28:00,3016,34.0528984,-118.24156,3016,34.0528984,-118.24156,6054,30,Round Trip,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2663542,420,2016-07-12T15:27:00,2016-07-12T15:34:00,3005,34.0485497,-118.25905,3032,34.0498886,-118.25588,5733,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
2663537,360,2016-07-12T15:28:00,2016-07-12T15:34:00,3016,34.0528984,-118.24156,3023,34.0509109,-118.24097,6054,30,One Way,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2663538,1440,2016-07-12T15:28:00,2016-07-12T15:52:00,3040,34.0535698,-118.26636,3064,34.0468102,-118.25698,6123,30,One Way,Monthly Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.25698', 'latitude': '34.0468102', 'needs_recoding': False}"
2663535,180,2016-07-12T15:30:00,2016-07-12T15:33:00,3035,34.0484009,-118.26095,3052,34.0511017,-118.26456,5993,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.26456', 'latitude': '34.0511017', 'needs_recoding': False}"
2663533,180,2016-07-12T15:31:00,2016-07-12T15:34:00,3016,34.0528984,-118.24156,3023,34.0509109,-118.24097,6102,30,One Way,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2663534,180,2016-07-12T15:31:00,2016-07-12T15:34:00,3016,34.0528984,-118.24156,3023,34.0509109,-118.24097,5928,30,One Way,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2663525,900,2016-07-12T15:34:00,2016-07-12T15:49:00,3049,34.0569687,-118.25359,3022,34.0460701,-118.23309,5951,365,One Way,Flex Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}"
2663507,300,2016-07-12T15:37:00,2016-07-12T15:42:00,3023,34.0509109,-118.24097,3042,34.0493011,-118.23881,6054,30,One Way,Monthly Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2663506,180,2016-07-12T15:39:00,2016-07-12T15:42:00,3023,34.0509109,-118.24097,3042,34.0493011,-118.23881,5928,30,One Way,Monthly Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2663505,1140,2016-07-12T15:39:00,2016-07-12T15:58:00,3023,34.0509109,-118.24097,3079,34.0501404,-118.23324,5862,30,One Way,Monthly Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23324', 'latitude': '34.0501404', 'needs_recoding': False}"
2672229,1620,2016-07-12T15:40:00,2016-07-12T16:07:00,3054,34.0392189,-118.23649,3021,34.0456085,-118.23703,5948,30,One Way,Monthly Pass,"{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2672228,1620,2016-07-12T15:40:00,2016-07-12T16:07:00,3054,34.0392189,-118.23649,3021,34.0456085,-118.23703,6439,30,One Way,Monthly Pass,"{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
